Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access
ELEC,KOHLS KELLER 1,2001 S Main St,,Keller,TX,76248,,888-758-4389,E,,Public,Mon 7:00am - 10:00pm; Tue 7:00am - 10:00pm; Wed 7:00am - 10:00pm; Thu 7:00am - 10:00pm; Fri 7:00am - 10:00pm; Sat 7:00am - 10:00pm; Sun 7:00am - 10:00pm,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,32.897856,-97.257581,2021-10-05,182836,2021-10-05 00:27:29 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,KOHLS KELLER 2,2001 S Main St,,Keller,TX,76248,,888-758-4389,E,,Public,Mon 7:00am - 10:00pm; Tue 7:00am - 10:00pm; Wed 7:00am - 10:00pm; Thu 7:00am - 10:00pm; Fri 7:00am - 10:00pm; Sat 7:00am - 10:00pm; Sun 7:00am - 10:00pm,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,32.89786,-97.257608,2021-10-05,182837,2021-10-05 00:27:29 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,KOHLS ARLINGTON 2,5410 S Cooper St,,Arlington,TX,76017,,888-758-4389,E,,Public,Mon 7:00am - 10:00pm; Tue 7:00am - 10:00pm; Wed 7:00am - 10:00pm; Thu 7:00am - 10:00pm; Fri 7:00am - 10:00pm; Sat 7:00am - 10:00pm; Sun 7:00am - 10:00pm,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,32.657672,-97.135791,2021-10-05,182840,2021-10-05 00:27:29 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,KOHLS ARLINGTON 1,5410 S Cooper St,,Arlington,TX,76017,,888-758-4389,E,,Public,Mon 7:00am - 10:00pm; Tue 7:00am - 10:00pm; Wed 7:00am - 10:00pm; Thu 7:00am - 10:00pm; Fri 7:00am - 10:00pm; Sat 7:00am - 10:00pm; Sun 7:00am - 10:00pm,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,32.657722,-97.135775,2021-10-05,182841,2021-10-05 00:27:29 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,KOHLS MESQUITE 1,19065 Lyndon B Johnson Fwy,,Mesquite,TX,75150,,888-758-4389,E,,Public,Mon 7:00am - 10:00pm; Tue 7:00am - 10:00pm; Wed 7:00am - 10:00pm; Thu 7:00am - 10:00pm; Fri 7:00am - 10:00pm; Sat 7:00am - 10:00pm; Sun 7:00am - 10:00pm,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,32.797926,-96.628397,2021-10-05,182846,2021-10-05 00:27:29 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,KOHLS LEWISVILLE 1,1001 Valley Ridge Blvd,,Lewisville,TX,75077,,888-758-4389,E,,Public,Mon 7:00am - 10:00pm; Tue 7:00am - 10:00pm; Wed 7:00am - 10:00pm; Thu 7:00am - 10:00pm; Fri 7:00am - 10:00pm; Sat 7:00am - 10:00pm; Sun 7:00am - 10:00pm,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.057283,-97.017763,2021-10-05,182853,2021-10-05 00:27:29 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,KOHLS RICHMOND 2,5550 Grand Pkwy,,Richmond,TX,77406,,888-758-4389,E,,Public,Mon 7:00am - 10:00pm; Tue 7:00am - 10:00pm; Wed 7:00am - 10:00pm; Thu 7:00am - 10:00pm; Fri 7:00am - 10:00pm; Sat 7:00am - 10:00pm; Sun 7:00am - 10:00pm,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,29.693128,-95.775084,2021-10-05,182856,2021-10-05 00:27:29 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,KOHLS RICHMOND 1,5550 Grand Pkwy,,Richmond,TX,77406,,888-758-4389,E,,Public,Mon 7:00am - 10:00pm; Tue 7:00am - 10:00pm; Wed 7:00am - 10:00pm; Thu 7:00am - 10:00pm; Fri 7:00am - 10:00pm; Sat 7:00am - 10:00pm; Sun 7:00am - 10:00pm,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,29.693211,-95.775181,2021-10-05,182857,2021-10-05 00:27:29 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,KOHLS PEARLAND 2,10318 Broadway St,,Pearland,TX,77584,,888-758-4389,E,,Public,Mon 7:00am - 10:00pm; Tue 7:00am - 10:00pm; Wed 7:00am - 10:00pm; Thu 7:00am - 10:00pm; Fri 7:00am - 10:00pm; Sat 7:00am - 10:00pm; Sun 7:00am - 10:00pm,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,29.554804,-95.380439,2021-10-05,182866,2021-10-05 00:27:29 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,KOHLS PEARLAND 1,10318 Broadway St,,Pearland,TX,77584,,888-758-4389,E,,Public,Mon 7:00am - 10:00pm; Tue 7:00am - 10:00pm; Wed 7:00am - 10:00pm; Thu 7:00am - 10:00pm; Fri 7:00am - 10:00pm; Sat 7:00am - 10:00pm; Sun 7:00am - 10:00pm,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,29.554958,-95.380421,2021-10-05,182868,2021-10-05 00:27:29 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,KOHLS 11280 LEANDER1,1245 Lacy Dr,,Leander,TX,78641,,888-758-4389,E,,Public,Mon 7:00am - 10:00pm; Tue 7:00am - 10:00pm; Wed 7:00am - 10:00pm; Thu 7:00am - 10:00pm; Fri 7:00am - 10:00pm; Sat 7:00am - 10:00pm; Sun 7:00am - 10:00pm,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.56177,-97.848185,2021-10-05,182871,2021-10-05 00:27:29 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,KOHLS MISSOURI CITY 2,5660 Hwy 6,,Missouri City,TX,77459,,888-758-4389,E,,Public,Mon 7:00am - 10:00pm; Tue 7:00am - 10:00pm; Wed 7:00am - 10:00pm; Thu 7:00am - 10:00pm; Fri 7:00am - 10:00pm; Sat 7:00am - 10:00pm; Sun 7:00am - 10:00pm,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,29.571674,-95.572901,2021-10-05,182875,2021-10-05 00:27:29 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,KOHLS MISSOURI CITY 1,5660 Hwy 6,,Missouri City,TX,77459,,888-758-4389,E,,Public,Mon 7:00am - 10:00pm; Tue 7:00am - 10:00pm; Wed 7:00am - 10:00pm; Thu 7:00am - 10:00pm; Fri 7:00am - 10:00pm; Sat 7:00am - 10:00pm; Sun 7:00am - 10:00pm,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,29.571577,-95.572696,2021-10-05,182876,2021-10-05 00:27:29 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,KOHLS 11276 KYLE,5029 Kyle Centre Dr,,Kyle,TX,78640,,888-758-4389,E,,Public,Mon 7:00am - 10:00pm; Tue 7:00am - 10:00pm; Wed 7:00am - 10:00pm; Thu 7:00am - 10:00pm; Fri 7:00am - 10:00pm; Sat 7:00am - 10:00pm; Sun 7:00am - 10:00pm,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.012753,-97.866185,2021-10-05,182877,2021-10-05 00:27:29 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,KOHLS 10642 FORUM,8098 Agora Pkwy,,Selma,TX,78154,,888-758-4389,E,,Public,Mon 7:00am - 10:00pm; Tue 7:00am - 10:00pm; Wed 7:00am - 10:00pm; Thu 7:00am - 10:00pm; Fri 7:00am - 10:00pm; Sat 7:00am - 10:00pm; Sun 7:00am - 10:00pm,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,29.563851,-98.327112,2021-10-05,182891,2021-10-05 00:27:29 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,KOHLS 10644NORTHWOODS,1950 N FM1604 E,,San Antonio,TX,78232,,888-758-4389,E,,Public,Mon 7:00am - 10:00pm; Tue 7:00am - 10:00pm; Wed 7:00am - 10:00pm; Thu 7:00am - 10:00pm; Fri 7:00am - 10:00pm; Sat 7:00am - 10:00pm; Sun 7:00am - 10:00pm,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,29.605893,-98.461548,2021-10-05,182893,2021-10-05 00:27:29 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,KOHLS LEWISVILLE 2,1001 Valley Ridge Blvd,,Lewisville,TX,75077,,888-758-4389,E,,Public,Mon 7:00am - 10:00pm; Tue 7:00am - 10:00pm; Wed 7:00am - 10:00pm; Thu 7:00am - 10:00pm; Fri 7:00am - 10:00pm; Sat 7:00am - 10:00pm; Sun 7:00am - 10:00pm,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.057289,-97.017835,2021-10-05,182914,2021-10-05 00:27:29 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,KOHLS MESQUITE 2,18355 Lyndon B Johnson Fwy,,Mesquite,TX,75150,,888-758-4389,E,,Public,Mon 7:00am - 10:00pm; Tue 7:00am - 10:00pm; Wed 7:00am - 10:00pm; Thu 7:00am - 10:00pm; Fri 7:00am - 10:00pm; Sat 7:00am - 10:00pm; Sun 7:00am - 10:00pm,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,32.797548,-96.628483,2021-10-05,182924,2021-10-05 00:27:29 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,H-D WOODLANDS DCFAST HOG,25545 I-45,,The Woodlands,TX,77380,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.133042,-95.445545,2021-10-05,183014,2021-10-05 00:27:29 UTC,,,,2021-01-27,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,SAN JACINTO HD DCFAST HOG,3636 East Sam Houston Pkwy S,,Pasadena,TX,77505,,888-758-4389,E,,Public,Tue 7:00am - 9:00pm; Wed 7:00am - 9:00pm; Thu 7:00am - 9:00pm; Fri 7:00am - 9:00pm; Sat 7:00am - 9:00pm,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,29.655925,-95.157089,2021-10-05,183017,2021-10-05 00:27:29 UTC,,,,2021-01-27,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,SAN JACINTO HD STATION01,3636 East Sam Houston Pkwy S,,Pasadena,TX,77505,,888-758-4389,E,,Public,Tue 7:00am - 9:00pm; Wed 7:00am - 9:00pm; Thu 7:00am - 9:00pm; Fri 7:00am - 9:00pm; Sat 7:00am - 9:00pm,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,29.655864,-95.157299,2021-10-05,183018,2021-10-05 00:27:29 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,FROSTBANK STATION 4,111 HOUSTON STREET,,San Antonio,TX,78205,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,29.427294,-98.49519,2021-10-05,183045,2021-10-05 00:27:29 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,FROSTBANK STATION 5,111 HOUSTON STREET,,San Antonio,TX,78205,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,29.427313,-98.495265,2021-10-05,183046,2021-10-05 00:27:29 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,HCEC STATION 02,1000 S Files St,,Itasca,TX,76055,,888-758-4389,E,,Public,Mon 8:00am - 5:00pm; Tue 8:00am - 5:00pm; Wed 8:00am - 5:00pm; Thu 8:00am - 5:00pm; Fri 8:00am - 5:00pm,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,32.155508,-97.131599,2021-10-05,183066,2021-10-05 00:27:29 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,HCEC STATION 01,1000 S Files St,,Itasca,TX,76055,,888-758-4389,E,,Public,Mon 8:00am - 5:00pm; Tue 8:00am - 5:00pm; Wed 8:00am - 5:00pm; Thu 8:00am - 5:00pm; Fri 8:00am - 5:00pm,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,32.155446,-97.131578,2021-10-05,183067,2021-10-05 00:27:29 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,CCHD LEVEL 3 DCFAST HOG,502 S Padre Island Dr,,Corpus Christi,TX,78405,,888-758-4389,E,,Public,Mon 7:00am - 10:00pm; Tue 7:00am - 10:00pm; Wed 7:00am - 10:00pm; Thu 7:00am - 10:00pm; Fri 7:00am - 10:00pm; Sat 7:00am - 10:00pm; Sun 7:00am - 10:00pm,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,27.758493,-97.46124,2021-10-05,183104,2021-10-05 00:27:29 UTC,,,,2021-01-27,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,TOLLWAY CENTER EAST UNIT,14675 Dallas Pkwy,,Dallas,TX,75254,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,32.946167,-96.82486,2021-10-05,183113,2021-10-05 00:27:29 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,WESTON CENTRE EV 1,112 E Pecan St,,San Antonio,TX,78205,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,29.428187,-98.49252,2021-10-05,183147,2021-10-05 00:27:29 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,ESC20 W PARKING NO 1,1329 Hines,,San Antonio,TX,78208,,888-758-4389,E,,Public,Mon 7:00am - 6:00pm; Tue 7:00am - 6:00pm; Wed 7:00am - 6:00pm; Thu 7:00am - 6:00pm; Fri 7:00am - 6:00pm; Sat 7:00am - 3:00pm,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,29.44064,-98.44675,2021-10-05,183237,2021-10-05 00:27:29 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,ESC20 W PARKING NO 2,1329 Hines,,San Antonio,TX,78208,,888-758-4389,E,,Public,Mon 7:00am - 6:00pm; Tue 7:00am - 6:00pm; Wed 7:00am - 6:00pm; Thu 7:00am - 6:00pm; Fri 7:00am - 6:00pm; Sat 7:00am - 3:00pm,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,29.441118,-98.44672,2021-10-05,183238,2021-10-05 00:27:29 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,DeadBeach Brewery,406 Durango St,,El Paso,TX,79901,,855-915-2337,E,,Public,24 hours daily,A D Debit M V,,,,,1,,,Non-Networked,,GPS,31.75517,-106.492492,2021-02-15,183248,2021-08-04 00:01:52 UTC,P,,,2021-01-04,,,,,TESLA,US,,,,Public,,public,,,BREWERY_DISTILLERY_WINERY,,,,,,,,,,,,,,,,,
ELEC,Aloft Houston Katy,25330 Kingsland Blvd,,Katy,TX,77494,,281-688-2555,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,2,,,Non-Networked,,GPS,29.772668,-95.812289,2021-02-15,183252,2021-08-04 00:01:52 UTC,P,,,2021-01-04,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,
ELEC,ESC20 BLDG 7,1314 Hines St,,San Antonio,TX,78208,,888-758-4389,E,,Public,Mon 7:00am - 6:00pm; Tue 7:00am - 6:00pm; Wed 7:00am - 6:00pm; Thu 7:00am - 6:00pm; Fri 7:00am - 6:00pm; Sat 7:00am - 3:00pm,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,29.442528,-98.44575,2021-10-05,183273,2021-10-05 00:27:29 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,MOUSER CSC,1200 FM157 Suite 300,,Mansfield,TX,76063,,888-758-4389,E,,Public,Mon 5:30am - 7:30pm; Tue 5:30am - 7:30pm; Wed 5:30am - 7:30pm; Thu 5:30am - 7:30pm; Fri 5:30am - 7:30pm,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,32.58097,-97.149506,2021-10-05,183336,2021-10-05 00:27:29 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,ALP ALP #3 & #4,9811 Katy Fwy,,Houston,TX,77024,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,29.782615,-95.536408,2021-10-05,183337,2021-10-05 00:27:29 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,ALP ALP #1 & #2,9811 Katy Fwy,,Houston,TX,77024,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,29.782605,-95.536494,2021-10-05,183352,2021-10-05 00:27:29 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,NDO SPUR OFFICE,2741 FM836,,Spur,TX,79370,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.480351,-100.875326,2021-10-05,183359,2021-10-05 00:27:29 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,NDO CHILDRESS OFFIC,1700 Ave C NW,,Childress,TX,79201,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.431206,-100.226898,2021-10-05,183360,2021-10-05 00:27:29 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,ESC20 BLDG 1 SE,1314 Hines,,San Antonio,TX,78208,,888-758-4389,E,,Public,Mon 7:00am - 6:00pm; Tue 7:00am - 6:00pm; Wed 7:00am - 6:00pm; Thu 7:00am - 6:00pm; Fri 7:00am - 6:00pm; Sat 7:00am - 3:00pm,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,29.440636,-98.44548,2021-10-05,183398,2021-10-05 00:27:29 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,ESC20 BLDG 1 CARPORT,1314 Hines,,San Antonio,TX,78208,,888-758-4389,E,,Public,Mon 7:00am - 6:00pm; Tue 7:00am - 6:00pm; Wed 7:00am - 6:00pm; Thu 7:00am - 6:00pm; Fri 7:00am - 6:00pm; Sat 7:00am - 3:00pm,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,29.440523,-98.44631,2021-10-05,183399,2021-10-05 00:27:29 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,IKEA USA ROUND ROCK 1,285 University Oaks Blvd,,Round Rock,TX,78665,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.55713,-97.688914,2021-10-05,183473,2021-10-05 00:27:29 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,La Quinta Inn & Suites - Grand Prairie,2131 W I-20 Service Rd,,Grand Prairie,TX,75052,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,32.675241,-97.032101,2021-10-05,183486,2021-10-05 22:55:20 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.49 per kWh,,,,,,,,,,
ELEC,Maestro Management,"16990 Dallas Parkway, Suite 200",,Dallas,TX,75248,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,32.979827,-96.827415,2021-10-05,183492,2021-10-05 22:55:20 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.49 per kWh,,,,,,,,,,
ELEC,The Woodlands Mall - DCFC,1201 Lake Woodlands Dr,,The Woodlands,TX,77380,,888-264-2208,E,,Public - Credit card at all times,6am-12am daily,A D Debit M V,,,,,,1,,Volta,https://voltacharging.com/,GPS,30.163303,-95.454498,2021-04-08,183814,2021-08-04 00:01:52 UTC,P,,,2021-02-01,,,,,J1772COMBO,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,SHOPPING_MALL,,,,,,,FREE for first 30 minutes,,,,,,,,,,
ELEC,The Shops at La Cantera - DCFC,15900 La Cantera Pkwy,,San Antonio,TX,78256,,888-264-2208,E,,Public - Credit card at all times,6am-12am daily,A D Debit M V,,,,,,1,,Volta,https://voltacharging.com/,GPS,29.593532,-98.615985,2021-04-08,183818,2021-08-04 00:01:52 UTC,P,,,2021-02-01,,,,,J1772COMBO,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,SHOPPING_MALL,,,,,,,FREE for first 30 minutes,,,,,,,,,,
ELEC,North Star Mall - Forever 21,7400 San Pedro Ave,,San Antonio,TX,78216,,888-264-2208,E,,Public,6am-12am daily,,,,,,5,,,Volta,https://voltacharging.com/,GPS,29.51775,-98.493904,2021-04-08,183819,2021-08-04 00:01:52 UTC,P,,,2021-02-01,,,,,J1772,US,,,,Public,,public,,,SHOPPING_MALL,,,,,,,FREE,,,,,,,,,,
ELEC,North Star Mall - Saks Fifth Avenue,7400 San Pedro Ave,,San Antonio,TX,78216,,888-264-2208,E,,Public,6am-12am daily,,,,,,4,,,Volta,https://voltacharging.com/,GPS,29.519504,-98.493562,2021-04-08,183820,2021-08-04 00:01:52 UTC,P,,,2021-02-01,,,,,J1772,US,,,,Public,,public,,,SHOPPING_MALL,,,,,,,FREE,,,,,,,,,,
ELEC,North Star Mall - Kona Grill,7400 San Pedro Ave,,San Antonio,TX,78216,,888-264-2208,E,,Public,6am-12am daily,,,,,,1,,,Volta,https://voltacharging.com/,GPS,29.51907,-98.49529,2021-04-08,183821,2021-08-04 00:01:52 UTC,P,,,2021-02-01,,,,,J1772,US,,,,Public,,public,,,SHOPPING_MALL,,,,,,,FREE,,,,,,,,,,
ELEC,Stonebriar Centre - Macy’s,2601 Preston Rd,,Frisco,TX,75034,,888-264-2208,E,,Public,6am-12am daily,,,,,,2,,,Volta,https://voltacharging.com/,GPS,33.101109,-96.809325,2021-04-08,183827,2021-08-04 00:01:52 UTC,P,,,2021-02-01,,,,,J1772,US,,,,Public,,public,,,SHOPPING_MALL,,,,,,,FREE,,,,,,,,,,
ELEC,AbleEasy,1799 US-290,,McDade,TX,78650,,866-816-7584,E,,Public - Credit card at all times,"24 hours daily; also accepts PayPal, Apple Pay",A D M V,,,,,2,,,EV Connect,http://evconnect.com/,200-9,30.284835,-97.246623,2021-02-15,183923,2021-08-04 00:01:52 UTC,P,,,2020-10-28,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,,,,,,,,,,,,,,,,,
ELEC,Nissan North America-Central Region,4400 Regent Blvd,,Irving,TX,75063,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,32.927491,-97.005533,2021-10-05,184148,2021-10-05 22:55:20 UTC,,,,2021-02-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,
ELEC,Evgo Charging Station - Walgreens,9885 Blackhawk Blvd,,Houston,TX,77075,,,E,,Public - Credit card at all times,24 hours daily,A D M V,,,,,1,2,,Non-Networked,,GPS,29.60441,-95.248239,2021-02-22,184568,2021-08-04 00:01:52 UTC,FG,5,Department of Air Force,2021-01-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,DAF,FED_GOV,,,,,,,,,,,,,,,,,
ELEC,Camp Mabry 1 Mile Track,2200 W 35th St,,Austin,TX,78703,,,E,,Public - Credit card at all times,24 hours daily,A D M V,,,,1,1,,,Non-Networked,,GPS,30.316614,-97.757643,2021-02-22,184664,2021-08-04 00:01:52 UTC,FG,6,Department of Army,2021-01-15,,,,,J1772 NEMA515,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,DA,FED_GOV,,,,,,,,,,,,,,,,,
